Wall time,Step,Value
1669927415.9230547,12860,0.0117647061124444
1669927419.0897398,12900,0.03921568766236305
1669927430.3450365,13040,0.03921568766236305
1669927443.867054,13185,0.0470588244497776
1669927445.3905134,13205,0.03529411926865578
1669927458.1384544,13365,0.0235294122248888
1669927470.6781518,13525,0.03529411926865578
1669927473.8877084,13565,0.019607843831181526
1669927499.9067895,13870,0.05882352963089943
1669927517.0442953,14090,0.027450980618596077
1669927520.036418,14130,0.054901961237192154
1669927523.2579126,14170,0.054901961237192154
1669927527.9563065,14230,0.0313725508749485
1669927532.6220536,14290,0.05098039284348488
1669927534.259579,14310,0.0235294122248888
1669927554.111957,14535,0.054901961237192154
1669927585.9282873,14935,0.0117647061124444
1669927604.1192958,15140,0.007843137718737125
1669927605.706419,15160,0.05882352963089943
1669927615.181089,15280,0.0117647061124444
1669927624.6260889,15400,0.007843137718737125
1669927650.6498153,15705,0.0313725508749485
1669927652.1843045,15725,0.062745101749897
1669927655.4238212,15765,0.007843137718737125
1669927674.2334647,16005,0.062745101749897
1669927695.9715078,16250,0.05882352963089943
1669927708.9043632,16410,0.01568627543747425
1669927713.7514117,16470,0.019607843831181526
1669927736.2977116,16750,0.062745101749897
1669927744.1463554,16850,0.0313725508749485
1669927751.3774827,16915,0.062745101749897
1669927759.4157925,17015,0.05882352963089943
1669927783.2793186,17315,0.054901961237192154
1669927801.3578587,17520,0.05882352963089943
1669927807.7102613,17600,0.054901961237192154
1669927818.729407,17740,0.03529411926865578
1669927854.2660306,18165,0.0117647061124444
1669927857.4969025,18205,0.0117647061124444
1669927873.7369702,18405,0.01568627543747425
1669927885.1740923,18545,0.0235294122248888
1669927908.5280073,18810,0.03921568766236305
1669927934.896924,19130,0.05882352963089943
1669927939.6586237,19190,0.03921568766236305
1669927959.4110575,19415,0.0470588244497776
1669927967.6055334,19515,0.019607843831181526
1669927972.3491995,19575,0.007843137718737125
1669927975.4912736,19615,0.0470588244497776
1669927992.9562216,19835,0.027450980618596077
1669928004.005082,19975,0.062745101749897
1669928011.055155,20040,0.05098039284348488
1669928014.2986016,20080,0.05882352963089943
1669928028.481051,20260,0.04313725605607033
1669928059.1262493,20625,0.05098039284348488
1669928080.9447799,20905,0.0235294122248888
1669928082.5825648,20925,0.05098039284348488
1669928085.776477,20965,0.05882352963089943
1669928092.0353029,21045,0.019607843831181526
1669928106.1728275,21225,0.03529411926865578
1669928125.8452244,21450,0.0470588244497776
1669928132.191555,21530,0.03921568766236305
1669928135.3083124,21570,0.04313725605607033
1669928139.8839734,21630,0.04313725605607033
1669928143.1461537,21670,0.03529411926865578
1669928146.3777854,21710,0.05882352963089943
1669928162.7912846,21895,0.0313725508749485
1669928169.1413586,21975,0.0470588244497776
1669928180.418832,22115,0.0235294122248888
1669928183.573143,22155,0.0470588244497776
1669928191.3960447,22255,0.027450980618596077
1669928202.5666392,22395,0.0470588244497776
1669928210.2847044,22495,0.01568627543747425
1669928212.6448069,22500,0.0470588244497776
1669928231.5131726,22740,0.04313725605607033
1669928247.3076882,22940,0.062745101749897
1669928250.4873562,22980,0.03921568766236305
1669928252.0895243,23000,0.0313725508749485
1669928264.0814779,23125,0.03529411926865578
1669928272.0649648,23225,0.0117647061124444
1669928278.336657,23305,0.01568627543747425
1669928279.9118845,23325,0.062745101749897
1669928299.0436792,23565,0.01568627543747425
1669928311.5664916,23725,0.03921568766236305
1669928318.6772301,23790,0.007843137718737125
1669928326.569707,23890,0.03921568766236305
1669928329.7678123,23930,0.0235294122248888
1669928359.3842,24310,0.05098039284348488
1669928362.4243772,24350,0.01568627543747425
1669928370.942407,24435,0.0235294122248888
1669928372.4365926,24455,0.027450980618596077
1669928375.5560036,24495,0.05098039284348488
1669928380.3566291,24555,0.01568627543747425
1669928386.651772,24635,0.054901961237192154
1669928396.2619004,24755,0.01568627543747425
1669928402.6137178,24835,0.054901961237192154
1669928410.492552,24935,0.019607843831181526
1669928420.787439,25040,0.0117647061124444
1669928425.453045,25100,0.0235294122248888
1669928433.5152643,25200,0.0235294122248888
1669928446.2182934,25360,0.01568627543747425
1669928452.607475,25440,0.0235294122248888
1669928458.9297879,25520,0.062745101749897
1669928474.1016583,25685,0.05882352963089943
1669928484.9639845,25825,0.019607843831181526
1669928489.8588543,25885,0.027450980618596077
1669928491.3499303,25905,0.04313725605607033
1669928505.6389172,26085,0.05882352963089943
1669928522.2825747,26270,0.03921568766236305
1669928545.9051762,26570,0.0313725508749485
1669928552.0744247,26650,0.03921568766236305
1669928569.5510495,26870,0.01568627543747425
1669928571.8822534,26875,0.0117647061124444
1669928578.0936887,26955,0.04313725605607033
1669928598.5190787,27215,0.03529411926865578
1669928637.3687775,27680,0.0117647061124444
1669928670.393469,28100,0.05098039284348488
1669928671.8907807,28120,0.05882352963089943
1669928688.4144723,28305,0.007843137718737125
1669928700.9705317,28465,0.0313725508749485
1669928702.5449624,28485,0.054901961237192154
1669928707.2000103,28545,0.05882352963089943
1669928728.4132488,28790,0.0313725508749485
1669928731.375691,28830,0.027450980618596077
1669928748.2257297,29050,0.027450980618596077
1669928753.0062497,29110,0.0235294122248888
1669928759.256368,29190,0.027450980618596077
1669928765.6479053,29270,0.062745101749897
1669928771.8635392,29350,0.062745101749897
1669928783.507533,29475,0.027450980618596077
1669928785.0746305,29495,0.0470588244497776
1669928789.6958055,29555,0.062745101749897
1669928794.4571667,29615,0.03529411926865578
1669928813.704593,29855,0.04313725605607033
1669928823.3225965,29975,0.03921568766236305
1669928830.4770021,30040,0.062745101749897
1669928846.2836447,30240,0.019607843831181526
1669928851.074804,30300,0.01568627543747425
1669928872.8018801,30580,0.05098039284348488
1669928878.3122542,30625,0.01568627543747425
1669928886.2954695,30725,0.05098039284348488
1669928890.9739518,30785,0.0470588244497776
1669928905.3379328,30965,0.054901961237192154
1669928922.7855294,31185,0.0470588244497776
1669928931.4089062,31270,0.04313725605607033
1669928934.6229038,31310,0.03921568766236305
1669928972.9695435,31790,0.019607843831181526
1669928986.8919284,31935,0.03921568766236305
1669928990.1713712,31975,0.019607843831181526
1669928995.1701179,32035,0.054901961237192154
1669929004.9963765,32155,0.05098039284348488
1669929006.6046999,32175,0.0235294122248888
1669929017.7084408,32315,0.03921568766236305
1669929030.2668478,32475,0.054901961237192154
1669929037.521058,32540,0.0313725508749485
1669929043.9552195,32620,0.027450980618596077
1669929055.182814,32760,0.019607843831181526
1669929058.4533656,32800,0.054901961237192154
1669929068.2854443,32920,0.04313725605607033
1669929082.8875802,33100,0.03921568766236305
1669929096.6897347,33245,0.062745101749897
1669929099.9040034,33285,0.01568627543747425
1669929104.8544788,33345,0.01568627543747425
1669929109.7895958,33405,0.05098039284348488
1669929111.3656874,33425,0.0313725508749485
1669929122.59914,33565,0.03529411926865578
1669929130.9476805,33665,0.0235294122248888
1669929143.362868,33790,0.03921568766236305
1669929158.0036223,33970,0.05098039284348488
1669929164.8358545,34050,0.05098039284348488
1669929168.0745997,34090,0.062745101749897
1669929182.7481868,34270,0.03529411926865578
1669929200.9776118,34475,0.0235294122248888
1669929216.984964,34675,0.01568627543747425
1669929220.1470199,34715,0.0117647061124444
1669929231.1749303,34855,0.062745101749897
1669929239.2110126,34955,0.062745101749897
1669929244.7664566,35000,0.027450980618596077
1669929257.5450222,35160,0.04313725605607033
1669929287.5178413,35540,0.054901961237192154
1669929306.2087853,35745,0.007843137718737125
1669929332.9278398,36085,0.03921568766236305
1669929339.2725902,36165,0.062745101749897
1669929354.3266222,36330,0.019607843831181526
1669929362.1650136,36430,0.0313725508749485
1669929363.797433,36450,0.054901961237192154
1669929365.3281221,36470,0.03529411926865578
1669929399.7577786,36875,0.04313725605607033
1669929416.9846268,37095,0.062745101749897
1669929421.7722018,37155,0.027450980618596077
1669929431.2478516,37275,0.0235294122248888
1669929432.741235,37295,0.0313725508749485
1669929439.2186217,37375,0.0470588244497776
1669929447.2266278,37475,0.054901961237192154
1669929457.564727,37580,0.007843137718737125
1669929459.119446,37600,0.05882352963089943
1669929476.6797855,37820,0.054901961237192154
1669929482.9707825,37900,0.0117647061124444
1669929484.5419018,37920,0.054901961237192154
1669929490.8763463,38000,0.0117647061124444
1669929494.1503923,38040,0.054901961237192154
1669929509.2098556,38205,0.0235294122248888
1669929515.3669195,38285,0.03921568766236305
1669929516.9462235,38305,0.05882352963089943
1669929520.1001766,38345,0.027450980618596077
1669929521.6514819,38365,0.05882352963089943
1669929524.7808115,38405,0.0117647061124444
1669929542.2222776,38625,0.027450980618596077
1669929545.343408,38665,0.0313725508749485
1669929559.0509138,38810,0.03529411926865578
1669929560.662052,38830,0.01568627543747425
1669929565.5602794,38890,0.0470588244497776
1669929621.8365538,39575,0.0313725508749485
1669929655.6869304,39995,0.062745101749897
1669929669.6315482,40140,0.019607843831181526
1669929688.9188073,40380,0.0470588244497776
1669929693.8577573,40440,0.062745101749897
1669929708.0956213,40620,0.007843137718737125
1669929724.8199122,40805,0.01568627543747425
1669929737.4069402,40965,0.0235294122248888
1669929742.0887218,41025,0.0470588244497776
1669929746.9368083,41085,0.054901961237192154
1669929756.7217412,41205,0.027450980618596077
1669929765.5244596,41290,0.019607843831181526
1669929767.1838186,41310,0.062745101749897
1669929773.5750337,41390,0.0313725508749485
1669929775.191722,41410,0.03921568766236305
1669929786.3432941,41550,0.0470588244497776
1669929805.6889346,41790,0.0313725508749485
1669929838.76545,42175,0.05882352963089943
1669929854.7601783,42375,0.027450980618596077
1669929884.4495187,42720,0.05882352963089943
1669929895.66926,42860,0.05098039284348488
1669929907.016001,43000,0.054901961237192154
1669929920.6554396,43145,0.007843137718737125
1669929923.8784475,43185,0.05098039284348488
1669929930.3028896,43265,0.03921568766236305
1669929939.711573,43385,0.0117647061124444
1669929945.8679113,43465,0.0117647061124444
1669929964.026164,43685,0.027450980618596077
1669929969.001994,43745,0.0470588244497776
1669929977.7781196,43830,0.027450980618596077
1669929998.987975,44090,0.007843137718737125
1669930039.1324437,44555,0.05098039284348488
1669930077.8135755,45020,0.03921568766236305
1669930079.397971,45040,0.062745101749897
1669930095.5112033,45240,0.054901961237192154
1669930100.3553965,45300,0.0235294122248888
1669930108.3064218,45400,0.0470588244497776
1669930120.872514,45560,0.0313725508749485
1669930137.4761167,45745,0.0235294122248888
1669930153.41848,45945,0.05098039284348488
1669930164.464599,46085,0.03529411926865578
1669930212.4110503,46670,0.05098039284348488
1669930219.028919,46750,0.027450980618596077
1669930220.7255678,46770,0.04313725605607033
1669930227.299217,46850,0.007843137718737125
1669930276.9550269,47435,0.03529411926865578
1669930281.771302,47495,0.03529411926865578
1669930289.036988,47560,0.062745101749897
1669930290.5818467,47580,0.05882352963089943
1669930298.790442,47680,0.03529411926865578
1669930320.0540285,47940,0.03529411926865578
1669930333.6642354,48100,0.04313725605607033
1669930339.3653934,48145,0.019607843831181526
1669930372.5207882,48545,0.04313725605607033
1669930385.2032814,48705,0.0313725508749485
1669930393.9671934,48790,0.019607843831181526
1669930397.1685348,48830,0.04313725605607033
1669930402.1090827,48890,0.019607843831181526
1669930405.4098032,48930,0.04313725605607033
1669930406.9834116,48950,0.0117647061124444
1669930425.0812144,49170,0.027450980618596077
1669930426.7156155,49190,0.027450980618596077
1669930428.3191788,49210,0.019607843831181526
1669930431.5022714,49250,0.027450980618596077
1669930434.653011,49290,0.03921568766236305
1669930443.3734667,49375,0.05882352963089943
1669930446.5069203,49415,0.0117647061124444
1669930459.166514,49575,0.03529411926865578
1669930503.291128,50100,0.0235294122248888
1669930504.9003985,50120,0.027450980618596077
1669930522.5540771,50340,0.03529411926865578
1669930524.154285,50360,0.04313725605607033
1669930539.8759038,50560,0.054901961237192154
1669930541.4519062,50580,0.01568627543747425
1669930546.9152584,50625,0.0117647061124444
1669930558.0599773,50765,0.007843137718737125
1669930569.1450324,50905,0.007843137718737125
1669930589.6296287,51165,0.007843137718737125
1669930602.9037647,51310,0.05882352963089943
1669930604.470682,51330,0.007843137718737125
1669930615.5674798,51470,0.04313725605607033
1669930620.3466244,51530,0.0235294122248888
1669930622.0084136,51550,0.03529411926865578
1669930623.6053338,51570,0.0117647061124444
1669930628.54066,51630,0.062745101749897
1669930660.1112545,51995,0.05098039284348488
1669930672.8110843,52155,0.05882352963089943
1669930674.3486001,52175,0.05098039284348488
1669930679.1339405,52235,0.0117647061124444
1669930690.1557014,52375,0.027450980618596077
1669930694.8597562,52435,0.0235294122248888
1669930697.9282165,52475,0.01568627543747425
1669930703.4828656,52520,0.0470588244497776
1669930709.7892697,52600,0.05098039284348488
1669930723.912527,52780,0.062745101749897
1669930733.5455008,52900,0.027450980618596077
1669930741.4260466,53000,0.03529411926865578
1669930747.536869,53080,0.01568627543747425
1669930750.7936044,53120,0.03921568766236305
1669930767.427155,53305,0.007843137718737125
1669930769.0039208,53325,0.019607843831181526
1669930775.251202,53405,0.05098039284348488
1669930783.1373491,53505,0.0235294122248888
1669930784.6590648,53525,0.05098039284348488
1669930786.150177,53545,0.05882352963089943
1669930790.747765,53605,0.05882352963089943
1669930805.8873844,53770,0.0235294122248888
1669930807.5078986,53790,0.01568627543747425
1669930809.0553045,53810,0.007843137718737125
1669930817.0615797,53910,0.0470588244497776
1669930825.0234401,54010,0.0117647061124444
1669930829.899192,54070,0.03921568766236305
1669930834.61261,54130,0.01568627543747425
1669930837.9743273,54170,0.03921568766236305
1669930841.0738347,54210,0.0235294122248888
1669930846.0153952,54270,0.03529411926865578
1669930857.8460457,54395,0.03529411926865578
1669930877.4345465,54635,0.03529411926865578
1669930880.5214763,54675,0.062745101749897
1669930901.1254003,54935,0.05882352963089943
1669930921.2386875,55160,0.04313725605607033
1669930937.4439774,55360,0.019607843831181526
1669930943.9661982,55440,0.0470588244497776
1669930953.5140567,55560,0.05098039284348488
1669930965.4505322,55685,0.03921568766236305
1669930967.1469486,55705,0.0235294122248888
1669930981.4920459,55885,0.04313725605607033
1669930983.0500567,55905,0.019607843831181526
1669931013.8311594,56270,0.0235294122248888
1669931015.4722805,56290,0.04313725605607033
1669931030.2054505,56470,0.054901961237192154
1669931033.3425653,56510,0.03529411926865578
1669931063.3797665,56870,0.054901961237192154
1669931070.5030622,56935,0.0313725508749485
1669931075.370109,56995,0.05882352963089943
1669931080.0747461,57055,0.0117647061124444
1669931084.9749537,57115,0.0470588244497776
1669931094.534376,57235,0.054901961237192154
1669931101.086493,57315,0.054901961237192154
1669931102.6278615,57335,0.01568627543747425
1669931130.8507826,57660,0.03529411926865578
1669931135.447514,57720,0.062745101749897
1669931147.1811671,57860,0.04313725605607033
1669931152.201555,57920,0.027450980618596077
1669931155.5354002,57960,0.05098039284348488
1669931165.5698137,58080,0.054901961237192154
1669931184.2561533,58285,0.03921568766236305
1669931187.5100362,58325,0.0470588244497776
1669931203.698098,58525,0.04313725605607033
1669931208.4435666,58585,0.0470588244497776
1669931213.1640124,58645,0.019607843831181526
1669931226.4996743,58790,0.062745101749897
1669931241.0814226,58970,0.0470588244497776
1669931264.9257503,59270,0.0470588244497776
1669931286.5865936,59515,0.01568627543747425
1669931316.9922247,59895,0.019607843831181526
1669931321.9158447,59955,0.0117647061124444
1669931344.678667,60220,0.05882352963089943
1669931346.206249,60240,0.03529411926865578
1669931355.9566507,60360,0.0235294122248888
1669931365.5925322,60480,0.05882352963089943
1669931376.7177274,60620,0.03529411926865578
1669931379.0999947,60625,0.01568627543747425
1669931380.69558,60645,0.0313725508749485
1669931383.8998141,60685,0.027450980618596077
1669931390.2169106,60765,0.0313725508749485
1669931396.4156861,60845,0.019607843831181526
1669931402.7143776,60925,0.04313725605607033
1669931404.2489784,60945,0.0235294122248888
1669931405.859838,60965,0.062745101749897
1669931413.8862798,61065,0.019607843831181526
1669931417.0559645,61105,0.054901961237192154
1669931433.6848285,61290,0.0313725508749485
1669931444.7050452,61430,0.03921568766236305
1669931490.4763062,61975,0.0313725508749485
1669931498.4536724,62075,0.03529411926865578
1669931512.7118871,62255,0.03921568766236305
1669931517.4850616,62315,0.054901961237192154
1669931520.794698,62355,0.027450980618596077
1669931532.1260474,62495,0.05098039284348488
1669931540.7427588,62580,0.05098039284348488
1669931553.4652946,62740,0.05098039284348488
1669931559.8299222,62820,0.01568627543747425
1669931561.427497,62840,0.0235294122248888
1669931566.3245978,62900,0.007843137718737125
1669931569.4525292,62940,0.054901961237192154
1669931580.7533038,63080,0.04313725605607033
1669931594.569576,63225,0.019607843831181526
1669931601.0491958,63305,0.062745101749897
1669931604.2640848,63345,0.062745101749897
1669931640.0179057,63770,0.01568627543747425
1669931644.9374807,63830,0.0313725508749485
1669931693.4525263,64415,0.0117647061124444
1669931706.2066863,64575,0.027450980618596077
1669931761.304173,65240,0.01568627543747425
1669931769.259202,65340,0.007843137718737125
1669931786.9743521,65560,0.062745101749897
1669931801.7428367,65725,0.054901961237192154
1669931809.6719558,65825,0.0470588244497776
1669931812.8053741,65865,0.03529411926865578
1669931815.9552932,65905,0.0235294122248888
1669931820.7495575,65965,0.007843137718737125
1669931823.830811,66005,0.03529411926865578
1669931831.7902472,66105,0.01568627543747425
1669931833.3463528,66125,0.0470588244497776
1669931846.7681754,66270,0.0235294122248888
1669931848.4005334,66290,0.027450980618596077
1669931864.3912613,66490,0.0470588244497776
1669931870.7471354,66570,0.0313725508749485
1669931886.835867,66770,0.0235294122248888
1669931893.3668063,66850,0.0235294122248888
1669931900.517897,66915,0.05882352963089943
1669931913.3059466,67075,0.03529411926865578
1669931921.4513752,67175,0.007843137718737125
1669931945.5155442,67475,0.0117647061124444
1669931947.1284456,67495,0.054901961237192154
1669931957.5877473,67600,0.05882352963089943
1669931968.8679943,67740,0.05098039284348488
1669931975.233479,67820,0.0313725508749485
1669931991.3252525,68020,0.062745101749897
1669931993.0001457,68040,0.0235294122248888
1669931994.7259195,68060,0.05098039284348488
1669931996.4334724,68080,0.027450980618596077
1669932006.689267,68185,0.0235294122248888
1669932009.929612,68225,0.062745101749897
1669932014.5760088,68285,0.0313725508749485
1669932019.3186975,68345,0.054901961237192154
1669932020.9049125,68365,0.03529411926865578
1669932025.8294833,68425,0.04313725605607033
1669932043.4408824,68645,0.0117647061124444
1669932063.6213024,68870,0.062745101749897
1669932078.2711856,69050,0.04313725605607033
1669932079.8931565,69070,0.054901961237192154
1669932087.976655,69170,0.019607843831181526
1669932092.6392295,69230,0.05098039284348488
1669932102.3641791,69350,0.04313725605607033
1669932109.527801,69415,0.019607843831181526
1669932116.0472968,69495,0.0235294122248888
1669932128.7486432,69655,0.04313725605607033
1669932133.6282487,69715,0.054901961237192154
1669932143.2325902,69835,0.03529411926865578
1669932144.8685791,69855,0.062745101749897
1669932158.1101177,70000,0.05882352963089943
1669932162.9135401,70060,0.05882352963089943
1669932164.4783747,70080,0.007843137718737125
1669932183.9677768,70320,0.0235294122248888
1669932204.6319904,70580,0.05098039284348488
1669932206.2206886,70600,0.007843137718737125
1669932207.7614074,70620,0.027450980618596077
1669932210.1584108,70625,0.0235294122248888
1669932232.6415493,70905,0.054901961237192154
1669932272.318251,71370,0.05098039284348488
1669932277.1293252,71430,0.054901961237192154
1669932280.3871121,71470,0.019607843831181526
1669932283.558754,71510,0.019607843831181526
1669932288.3532372,71570,0.027450980618596077
1669932294.7200856,71650,0.03529411926865578
1669932299.4975333,71710,0.062745101749897
1669932301.1730254,71730,0.007843137718737125
1669932330.9552064,72075,0.054901961237192154
1669932346.9073834,72275,0.05882352963089943
1669932358.0112667,72415,0.007843137718737125
1669932366.7154214,72500,0.0235294122248888
1669932374.723318,72600,0.0470588244497776
1669932376.3470662,72620,0.03921568766236305
1669932381.1681037,72680,0.05098039284348488
1669932398.7784104,72900,0.01568627543747425
1669932400.3080785,72920,0.01568627543747425
1669932420.029197,73145,0.0235294122248888
1669932421.5937774,73165,0.0470588244497776
1669932424.6452546,73205,0.03921568766236305
1669932426.2560189,73225,0.027450980618596077
1669932431.0533295,73285,0.0313725508749485
1669932432.6407368,73305,0.019607843831181526
1669932434.2194948,73325,0.03921568766236305
1669932445.3154068,73465,0.03529411926865578
1669932448.6852047,73505,0.05098039284348488
1669932476.819196,73830,0.0470588244497776
1669932480.0140176,73870,0.01568627543747425
1669932481.5452557,73890,0.0117647061124444
1669932487.8389862,73970,0.007843137718737125
1669932492.8875184,74030,0.019607843831181526
1669932520.1153483,74370,0.062745101749897
1669932530.6318614,74475,0.0470588244497776
1669932547.142319,74675,0.03529411926865578
1669932573.4001124,74995,0.054901961237192154
1669932588.7695198,75160,0.054901961237192154
1669932592.001331,75200,0.054901961237192154
1669932595.181655,75240,0.05882352963089943
1669932603.1244893,75340,0.062745101749897
1669932607.833184,75400,0.0470588244497776
1669932622.3356085,75580,0.0117647061124444
1669932627.8966928,75625,0.0117647061124444
1669932632.8339505,75685,0.05882352963089943
1669932675.5941033,76225,0.0470588244497776
1669932686.212373,76330,0.027450980618596077
1669932690.952193,76390,0.01568627543747425
1669932697.1974564,76470,0.0117647061124444
1669932706.9638171,76590,0.01568627543747425
1669932711.667829,76650,0.0235294122248888
1669932722.8423953,76790,0.019607843831181526
1669932725.9425468,76830,0.054901961237192154
1669932731.5177884,76875,0.03921568766236305
1669932758.4653733,77215,0.0313725508749485
1669932764.7458153,77295,0.03529411926865578
1669932777.2793198,77455,0.054901961237192154
1669932778.7776968,77475,0.05098039284348488
1669932793.9522636,77640,0.03529411926865578
1669932803.4947045,77760,0.0235294122248888
1669932805.0262346,77780,0.062745101749897
1669932806.6075053,77800,0.0470588244497776
1669932811.3283772,77860,0.05882352963089943
1669932820.8121686,77980,0.062745101749897
1669932834.2394867,78125,0.04313725605607033
1669932846.7981915,78285,0.05098039284348488
1669932853.1695826,78365,0.0117647061124444
1669932856.4206388,78405,0.062745101749897
1669932870.7875025,78585,0.05882352963089943
1669932878.7209773,78685,0.01568627543747425
1669932889.1336064,78790,0.05882352963089943
1669932898.6610365,78910,0.054901961237192154
1669932909.8687258,79050,0.054901961237192154
1669932939.2835882,79395,0.0117647061124444
1669932964.9330297,79715,0.054901961237192154
1669932966.524117,79735,0.05882352963089943
1669932969.5707667,79775,0.0470588244497776
1669932975.8908794,79855,0.0470588244497776
1669932982.2922785,79935,0.01568627543747425
1669933010.069408,80260,0.0235294122248888
1669933019.4233017,80380,0.0313725508749485
1669933028.7180402,80500,0.03921568766236305
1669933033.529605,80560,0.0117647061124444
1669933062.4891512,80905,0.054901961237192154
1669933069.069114,80985,0.05882352963089943
1669933079.8965497,81125,0.062745101749897
1669933084.4629514,81185,0.03529411926865578
1669933102.4054234,81390,0.0235294122248888
1669933117.975687,81590,0.01568627543747425
1669933119.4704888,81610,0.054901961237192154
1669933124.289287,81670,0.054901961237192154
1669933142.815119,81875,0.0117647061124444
1669933166.4094615,82175,0.019607843831181526
1669933167.955306,82195,0.05882352963089943
1669933188.5094995,82455,0.03921568766236305
1669933198.5853875,82560,0.0470588244497776
1669933201.8766265,82600,0.03529411926865578
1669933203.4573734,82620,0.0313725508749485
1669933212.850508,82740,0.0470588244497776
1669933228.713024,82940,0.03921568766236305
1669933233.5822504,83000,0.03529411926865578
